date,ride_name,SACTMIN,SPOSTMIN
11/17/2018,7_dwarfs_train,,-92.93706293706293
11/17/2019,7_dwarfs_train,25.0,42.701492537313435
11/17/2020,7_dwarfs_train,34.333333333333336,-162.31578947368422
11/17/2021,7_dwarfs_train,27.25,54.666666666666664
11/18/2015,7_dwarfs_train,33.30769230769231,51.84172661870504
11/18/2016,7_dwarfs_train,31.0,59.83898305084746
11/18/2017,7_dwarfs_train,,-29.533783783783782
11/18/2018,7_dwarfs_train,49.0,-106.16455696202532
11/18/2019,7_dwarfs_train,59.0,60.875
11/18/2020,7_dwarfs_train,40.4,-35.628571428571426
11/18/2021,7_dwarfs_train,19.5,-31.59375
11/19/2015,7_dwarfs_train,50.333333333333336,-62.99270072992701
11/19/2016,7_dwarfs_train,21.0,86.06837606837607
11/19/2017,7_dwarfs_train,21.0,47.40397350993378
11/19/2018,7_dwarfs_train,,34.13475177304964
11/19/2019,7_dwarfs_train,36.75,40.131147540983605
11/19/2020,7_dwarfs_train,37.3,-43.21
11/19/2021,7_dwarfs_train,77.0,62.1171875
11/2/2015,7_dwarfs_train,19.0,55.8955223880597
11/2/2016,7_dwarfs_train,,58.958333333333336
11/2/2017,7_dwarfs_train,29.666666666666668,17.024590163934427
11/2/2018,7_dwarfs_train,53.8,-14.703703703703704
11/2/2019,7_dwarfs_train,16.333333333333332,-1.9069767441860466
11/2/2020,7_dwarfs_train,48.75,59.4375
11/2/2021,7_dwarfs_train,34.8,9.30188679245283
11/20/2015,7_dwarfs_train,33.333333333333336,55.93984962406015
11/20/2016,7_dwarfs_train,53.0,90.17391304347827
11/20/2017,7_dwarfs_train,,90.40939597315436
11/20/2018,7_dwarfs_train,44.0,22.454545454545453
11/20/2019,7_dwarfs_train,61.0,-94.45801526717557
11/20/2020,7_dwarfs_train,46.8,9.478260869565217
11/20/2021,7_dwarfs_train,47.333333333333336,82.61627906976744
11/21/2015,7_dwarfs_train,26.5,69.08088235294117
11/21/2016,7_dwarfs_train,30.0,103.90151515151516
11/21/2017,7_dwarfs_train,31.0,84.52317880794702
11/21/2018,7_dwarfs_train,141.0,41.624242424242425
11/21/2019,7_dwarfs_train,34.0,16.14876033057851
11/21/2020,7_dwarfs_train,53.875,65.04545454545455
11/21/2021,7_dwarfs_train,35.5,65.91608391608392
11/22/2015,7_dwarfs_train,49.0,59.65034965034965
11/22/2016,7_dwarfs_train,47.0,51.357723577235774
11/22/2017,7_dwarfs_train,25.0,95.83625730994152
11/22/2018,7_dwarfs_train,44.5,37.17567567567568
11/22/2019,7_dwarfs_train,61.0,27.75
11/22/2020,7_dwarfs_train,54.857142857142854,68.45454545454545
11/22/2021,7_dwarfs_train,15.5,-72.10218978102189
11/23/2015,7_dwarfs_train,30.0,89.40972222222223
11/23/2016,7_dwarfs_train,82.0,89.73103448275862
11/23/2017,7_dwarfs_train,,89.12
11/23/2018,7_dwarfs_train,54.0,-99.02597402597402
11/23/2019,7_dwarfs_train,,96.66666666666667
11/23/2020,7_dwarfs_train,60.333333333333336,78.66071428571429
11/23/2021,7_dwarfs_train,44.25,14.268115942028986
11/24/2015,7_dwarfs_train,27.0,84.51851851851852
11/24/2016,7_dwarfs_train,17.0,-4.268656716417911
11/24/2017,7_dwarfs_train,21.0,74.50909090909092
11/24/2018,7_dwarfs_train,,-31.661971830985916
11/24/2019,7_dwarfs_train,23.5,52.25
11/24/2020,7_dwarfs_train,39.0,80.04629629629629
11/24/2021,7_dwarfs_train,22.583333333333332,87.7452229299363
11/25/2015,7_dwarfs_train,56.25,82.61290322580645
11/25/2016,7_dwarfs_train,65.5,85.65217391304348
11/25/2017,7_dwarfs_train,44.0,-201.16352201257862
11/25/2018,7_dwarfs_train,35.25,-0.3248407643312102
11/25/2019,7_dwarfs_train,32.0,125.35658914728683
11/25/2020,7_dwarfs_train,66.9,78.88392857142857
11/25/2021,7_dwarfs_train,49.0,82.75968992248062
11/26/2015,7_dwarfs_train,54.0,76.24161073825503
11/26/2016,7_dwarfs_train,90.0,90.73170731707317
11/26/2017,7_dwarfs_train,36.4,-117.61963190184049
11/26/2018,7_dwarfs_train,33.0,-217.47761194029852
11/26/2019,7_dwarfs_train,,126.02459016393442
11/26/2020,7_dwarfs_train,58.888888888888886,75.31531531531532
11/26/2021,7_dwarfs_train,64.0,83.43795620437956
11/27/2015,7_dwarfs_train,68.0,78.84057971014492
11/27/2016,7_dwarfs_train,26.8,52.26086956521739
11/27/2017,7_dwarfs_train,28.2,74.35211267605634
11/27/2018,7_dwarfs_train,44.666666666666664,-136.97005988023952
11/27/2019,7_dwarfs_train,122.0,62.604651162790695
11/27/2020,7_dwarfs_train,57.0,78.56435643564356
11/27/2021,7_dwarfs_train,25.5,85.26470588235294
11/28/2015,7_dwarfs_train,27.0,71.13636363636364
11/28/2016,7_dwarfs_train,20.0,84.29203539823008
11/28/2017,7_dwarfs_train,30.875,-43.44805194805195
11/28/2018,7_dwarfs_train,45.0,-2.0451612903225804
11/28/2019,7_dwarfs_train,,118.66935483870968
11/28/2020,7_dwarfs_train,47.5,68.53211009174312
11/28/2021,7_dwarfs_train,57.0,69.5
11/29/2015,7_dwarfs_train,18.0,-60.839416058394164
11/29/2016,7_dwarfs_train,3.0,-26.008064516129032
11/29/2017,7_dwarfs_train,71.0,35.685483870967744
11/29/2018,7_dwarfs_train,30.142857142857142,-33.96052631578947
11/29/2019,7_dwarfs_train,47.0,99.84496124031008
11/29/2020,7_dwarfs_train,31.5,63.97435897435897
11/29/2021,7_dwarfs_train,60.5,67.06299212598425
11/3/2015,7_dwarfs_train,36.25,46.235849056603776
11/3/2016,7_dwarfs_train,9.0,57.35632183908046
11/3/2017,7_dwarfs_train,101.0,70.49193548387096
11/3/2018,7_dwarfs_train,40.0,-14.2
11/3/2019,7_dwarfs_train,,84.9009900990099
11/3/2020,7_dwarfs_train,46.6,46.70616113744076
11/3/2021,7_dwarfs_train,35.55555555555556,60.09967845659164
11/30/2015,7_dwarfs_train,35.0,61.260162601626014
11/30/2016,7_dwarfs_train,49.0,55.63076923076923
11/30/2017,7_dwarfs_train,28.333333333333332,30.905882352941177
11/30/2018,7_dwarfs_train,48.2,-24.652694610778443
11/30/2019,7_dwarfs_train,,99.3801652892562
11/30/2020,7_dwarfs_train,40.285714285714285,58.457142857142856
11/30/2021,7_dwarfs_train,28.25,55.246153846153845
11/4/2015,7_dwarfs_train,25.833333333333332,51.26712328767123
11/4/2016,7_dwarfs_train,66.5,59.27450980392157
11/4/2017,7_dwarfs_train,50.8,41.710144927536234
11/4/2018,7_dwarfs_train,,-152.1958041958042
11/4/2019,7_dwarfs_train,,-113.13461538461539
11/4/2020,7_dwarfs_train,33.0,40.602409638554214
11/4/2021,7_dwarfs_train,36.375,66.14760147601476
11/5/2015,7_dwarfs_train,59.0,48.74766355140187
11/5/2016,7_dwarfs_train,34.833333333333336,-3.2447552447552446
11/5/2017,7_dwarfs_train,0.0,49.208955223880594
11/5/2018,7_dwarfs_train,84.0,-113.55319148936171
11/5/2019,7_dwarfs_train,30.5,-80.72448979591837
11/5/2020,7_dwarfs_train,29.5,40.69620253164557
11/5/2021,7_dwarfs_train,,-87.82300884955752
11/6/2015,7_dwarfs_train,45.4,54.75806451612903
11/6/2016,7_dwarfs_train,13.0,84.15254237288136
11/6/2017,7_dwarfs_train,48.5,-24.328859060402685
11/6/2018,7_dwarfs_train,24.0,-9.805555555555555
11/6/2019,7_dwarfs_train,,-5.104347826086957
11/6/2020,7_dwarfs_train,66.0,62.56880733944954
11/6/2021,7_dwarfs_train,25.666666666666668,-24.426621160409557
11/7/2015,7_dwarfs_train,35.8,60.333333333333336
11/7/2016,7_dwarfs_train,38.0,42.616
11/7/2017,7_dwarfs_train,61.333333333333336,61.96527777777778
11/7/2018,7_dwarfs_train,29.0,-74.62222222222222
11/7/2019,7_dwarfs_train,,75.15
11/7/2020,7_dwarfs_train,,-43.10377358490566
11/7/2021,7_dwarfs_train,29.375,68.86037735849057
11/8/2015,7_dwarfs_train,30.166666666666668,-151.59701492537314
11/8/2016,7_dwarfs_train,45.857142857142854,55.00840336134454
11/8/2017,7_dwarfs_train,56.25,69.62676056338029
11/8/2018,7_dwarfs_train,31.6,-76.82692307692308
11/8/2019,7_dwarfs_train,35.666666666666664,56.98473282442748
11/8/2020,7_dwarfs_train,54.0,52.45614035087719
11/8/2021,7_dwarfs_train,56.0,17.427777777777777
11/9/2015,7_dwarfs_train,48.0,-286.7121212121212
11/9/2016,7_dwarfs_train,29.75,86.2015503875969
11/9/2017,7_dwarfs_train,20.8,54.9078947368421
11/9/2018,7_dwarfs_train,33.0,-23.956521739130434
11/9/2019,7_dwarfs_train,34.5,102.54629629629629
11/9/2020,7_dwarfs_train,35.875,47.84313725490196
11/9/2021,7_dwarfs_train,47.666666666666664,-64.04692082111437
12/1/2015,7_dwarfs_train,47.333333333333336,45.27131782945737
12/1/2016,7_dwarfs_train,26.333333333333332,36.21666666666667
12/1/2017,7_dwarfs_train,29.0,49.52694610778443
12/1/2018,7_dwarfs_train,28.0,19.8943661971831
12/1/2019,7_dwarfs_train,37.18181818181818,58.843283582089555
12/1/2020,7_dwarfs_train,23.666666666666668,-241.53125
12/1/2021,7_dwarfs_train,38.0,-7.642384105960265
12/10/2015,7_dwarfs_train,25.875,47.340425531914896
12/10/2016,7_dwarfs_train,35.0,94.48412698412699
12/10/2017,7_dwarfs_train,32.0,37.953947368421055
12/10/2018,7_dwarfs_train,21.5,-31.311258278145694
12/10/2019,7_dwarfs_train,26.666666666666668,34.2421875
12/10/2020,7_dwarfs_train,43.666666666666664,65.58035714285714
12/10/2021,7_dwarfs_train,49.888888888888886,56.89230769230769
12/11/2015,7_dwarfs_train,30.666666666666668,52.540983606557376
12/11/2016,7_dwarfs_train,17.666666666666668,58.77272727272727
12/11/2017,7_dwarfs_train,27.0,23.385964912280702
12/11/2018,7_dwarfs_train,36.0,-34.515337423312886
12/11/2019,7_dwarfs_train,45.5,67.73846153846154
12/11/2020,7_dwarfs_train,49.2,63.699186991869915
12/11/2021,7_dwarfs_train,75.25,30.402877697841728
12/12/2015,7_dwarfs_train,48.142857142857146,72.34265734265735
12/12/2016,7_dwarfs_train,,82.33009708737865
12/12/2017,7_dwarfs_train,31.125,37.90728476821192
12/12/2018,7_dwarfs_train,43.0,-117.66447368421052
12/12/2019,7_dwarfs_train,29.4,-64.808
12/12/2020,7_dwarfs_train,48.0,63.56521739130435
12/12/2021,7_dwarfs_train,34.75,57.9
12/13/2015,7_dwarfs_train,30.0,-20.925619834710744
12/13/2016,7_dwarfs_train,37.0,55.916666666666664
12/13/2017,7_dwarfs_train,37.5,74.72368421052632
12/13/2018,7_dwarfs_train,30.5,-33.36184210526316
12/13/2019,7_dwarfs_train,30.5,10.115107913669064
12/13/2020,7_dwarfs_train,20.333333333333332,44.05042016806723
12/13/2021,7_dwarfs_train,33.333333333333336,45.95862068965517
12/14/2015,7_dwarfs_train,28.333333333333332,62.479674796747965
12/14/2016,7_dwarfs_train,36.8,74.73214285714286
12/14/2017,7_dwarfs_train,22.4,35.36875
12/14/2018,7_dwarfs_train,37.0,-24.719298245614034
12/14/2019,7_dwarfs_train,,-136.40769230769232
12/14/2020,7_dwarfs_train,56.75,48.00934579439252
12/14/2021,7_dwarfs_train,46.75,48.89949748743719
12/15/2015,7_dwarfs_train,29.375,46.14173228346457
12/15/2016,7_dwarfs_train,35.5,50.94827586206897
12/15/2017,7_dwarfs_train,53.5,-32.910714285714285
12/15/2018,7_dwarfs_train,32.0,-29.963414634146343
12/15/2019,7_dwarfs_train,18.0,63.25757575757576
12/15/2020,7_dwarfs_train,52.8,68.30357142857143
12/15/2021,7_dwarfs_train,17.428571428571427,4.229813664596273
12/16/2015,7_dwarfs_train,,-93.32142857142857
12/16/2016,7_dwarfs_train,34.333333333333336,59.921875
12/16/2017,7_dwarfs_train,57.5,87.64935064935065
12/16/2018,7_dwarfs_train,30.333333333333332,-12.69047619047619
12/16/2019,7_dwarfs_train,,101.45454545454545
12/16/2020,7_dwarfs_train,35.833333333333336,50.63725490196079
12/16/2021,7_dwarfs_train,31.0,58.72992700729927
12/17/2015,7_dwarfs_train,35.333333333333336,46.69421487603306
12/17/2016,7_dwarfs_train,26.0,88.0
12/17/2017,7_dwarfs_train,25.666666666666668,-63.9559748427673
12/17/2018,7_dwarfs_train,33.0,21.816901408450704
12/17/2019,7_dwarfs_train,18.0,-59.21804511278196
12/17/2020,7_dwarfs_train,50.111111111111114,64.77064220183486
12/17/2021,7_dwarfs_train,39.833333333333336,71.59420289855072
12/18/2015,7_dwarfs_train,30.384615384615383,46.090225563909776
12/18/2016,7_dwarfs_train,24.0,60.62068965517241
12/18/2017,7_dwarfs_train,,-20.034246575342465
12/18/2018,7_dwarfs_train,54.75,-13.791666666666666
12/18/2019,7_dwarfs_train,21.0,90.4724409448819
12/18/2020,7_dwarfs_train,50.57142857142857,18.01769911504425
12/18/2021,7_dwarfs_train,40.666666666666664,48.1021897810219
12/19/2015,7_dwarfs_train,23.0,66.52898550724638
12/19/2016,7_dwarfs_train,25.0,24.253623188405797
12/19/2017,7_dwarfs_train,42.6,55.79738562091503
12/19/2018,7_dwarfs_train,43.666666666666664,22.765432098765434
12/19/2019,7_dwarfs_train,,63.2520325203252
12/19/2020,7_dwarfs_train,57.6,66.57894736842105
12/19/2021,7_dwarfs_train,34.0,72.48387096774194
12/2/2015,7_dwarfs_train,24.875,-28.986206896551725
12/2/2016,7_dwarfs_train,29.5,46.84375
12/2/2017,7_dwarfs_train,90.33333333333333,87.85620915032679
12/2/2018,7_dwarfs_train,25.5,-367.578313253012
12/2/2019,7_dwarfs_train,,58.23076923076923
12/2/2020,7_dwarfs_train,60.75,4.84375
12/2/2021,7_dwarfs_train,48.2,57.94656488549618
12/20/2015,7_dwarfs_train,42.0,-0.535483870967742
12/20/2016,7_dwarfs_train,39.0,85.31468531468532
12/20/2017,7_dwarfs_train,,-207.15254237288136
12/20/2018,7_dwarfs_train,,-252.43624161073825
12/20/2019,7_dwarfs_train,35.333333333333336,58.172413793103445
12/20/2020,7_dwarfs_train,42.888888888888886,77.59541984732824
12/20/2021,7_dwarfs_train,,-15.876623376623376
12/21/2015,7_dwarfs_train,20.5,33.43382352941177
12/21/2016,7_dwarfs_train,60.0,24.05109489051095
12/21/2017,7_dwarfs_train,19.0,52.16233766233766
12/21/2018,7_dwarfs_train,44.5,-4.441717791411043
12/21/2019,7_dwarfs_train,,92.32558139534883
12/21/2020,7_dwarfs_train,56.5,85.95419847328245
12/21/2021,7_dwarfs_train,21.0,-115.90845070422536
12/22/2015,7_dwarfs_train,39.75,37.248275862068965
12/22/2016,7_dwarfs_train,25.25,22.518796992481203
12/22/2017,7_dwarfs_train,54.0,12.588235294117647
12/22/2018,7_dwarfs_train,27.0,26.731843575418996
12/22/2019,7_dwarfs_train,12.0,52.31617647058823
12/22/2020,7_dwarfs_train,58.833333333333336,-50.45695364238411
12/22/2021,7_dwarfs_train,29.2,73.16959064327486
12/23/2015,7_dwarfs_train,42.4,71.40287769784173
12/23/2016,7_dwarfs_train,28.666666666666668,79.3913043478261
12/23/2017,7_dwarfs_train,13.0,87.80379746835443
12/23/2018,7_dwarfs_train,28.5,-153.0235294117647
12/23/2019,7_dwarfs_train,23.0,91.95652173913044
12/23/2020,7_dwarfs_train,69.6,-34.84426229508197
12/23/2021,7_dwarfs_train,45.0,36.82236842105263
12/24/2015,7_dwarfs_train,22.0,80.23622047244095
12/24/2016,7_dwarfs_train,69.5,17.714285714285715
12/24/2017,7_dwarfs_train,,64.62222222222222
12/24/2018,7_dwarfs_train,17.0,44.0
12/24/2019,7_dwarfs_train,,124.2279411764706
12/24/2020,7_dwarfs_train,37.333333333333336,71.29770992366412
12/24/2021,7_dwarfs_train,35.333333333333336,70.56493506493507
12/25/2015,7_dwarfs_train,24.25,84.21641791044776
12/25/2016,7_dwarfs_train,34.0,97.16
12/25/2017,7_dwarfs_train,,117.425
12/25/2018,7_dwarfs_train,32.0,73.90643274853801
12/25/2019,7_dwarfs_train,,19.151724137931033
12/25/2020,7_dwarfs_train,55.42857142857143,60.725806451612904
12/25/2021,7_dwarfs_train,48.0,77.68627450980392
12/26/2015,7_dwarfs_train,16.5,86.94444444444444
12/26/2016,7_dwarfs_train,41.666666666666664,81.43410852713178
12/26/2017,7_dwarfs_train,44.0,89.80124223602485
12/26/2018,7_dwarfs_train,20.25,32.95348837209303
12/26/2019,7_dwarfs_train,64.5,92.92957746478874
12/26/2020,7_dwarfs_train,62.333333333333336,-20.7421875
12/26/2021,7_dwarfs_train,25.0,76.06622516556291
12/27/2015,7_dwarfs_train,28.666666666666668,78.68217054263566
12/27/2016,7_dwarfs_train,21.0,94.66417910447761
12/27/2017,7_dwarfs_train,80.0,56.30434782608695
12/27/2018,7_dwarfs_train,133.0,46.524096385542165
12/27/2019,7_dwarfs_train,29.0,92.37588652482269
12/27/2020,7_dwarfs_train,60.333333333333336,72.55725190839695
12/27/2021,7_dwarfs_train,,-15.15527950310559
12/28/2015,7_dwarfs_train,55.4,92.51724137931035
12/28/2016,7_dwarfs_train,79.0,107.71653543307086
12/28/2017,7_dwarfs_train,34.0,105.13333333333334
12/28/2018,7_dwarfs_train,41.0,-3.5697674418604652
12/28/2019,7_dwarfs_train,22.0,34.618705035971225
12/28/2020,7_dwarfs_train,55.5,-63.803030303030305
12/28/2021,7_dwarfs_train,29.8,22.607843137254903
12/29/2015,7_dwarfs_train,27.0,3.3877551020408165
12/29/2016,7_dwarfs_train,29.5,96.12903225806451
12/29/2017,7_dwarfs_train,,111.96835443037975
12/29/2018,7_dwarfs_train,35.5,32.18857142857143
12/29/2019,7_dwarfs_train,18.5,94.27536231884058
12/29/2020,7_dwarfs_train,47.25,61.96212121212121
12/3/2015,7_dwarfs_train,28.666666666666668,44.96268656716418
12/3/2016,7_dwarfs_train,27.75,84.1796875
12/3/2017,7_dwarfs_train,40.7,24.525316455696203
12/3/2018,7_dwarfs_train,,-209.13953488372093
12/3/2019,7_dwarfs_train,55.0,-194.47058823529412
12/3/2020,7_dwarfs_train,61.125,47.49514563106796
12/3/2021,7_dwarfs_train,32.666666666666664,53.17985611510792
12/30/2015,7_dwarfs_train,45.8,89.87974683544304
12/30/2016,7_dwarfs_train,34.5,110.94405594405595
12/30/2017,7_dwarfs_train,16.0,-40.38947368421053
12/30/2018,7_dwarfs_train,40.6,41.34375
12/30/2019,7_dwarfs_train,30.5,23.38961038961039
12/30/2020,7_dwarfs_train,31.0,89.09448818897638
12/31/2015,7_dwarfs_train,,109.50354609929079
12/31/2016,7_dwarfs_train,61.5,57.330827067669176
12/31/2017,7_dwarfs_train,22.0,137.9
12/31/2018,7_dwarfs_train,,63.48863636363637
12/31/2019,7_dwarfs_train,46.0,143.46666666666667
12/31/2020,7_dwarfs_train,46.333333333333336,77.28813559322033
12/4/2015,7_dwarfs_train,38.0,-32.583941605839414
12/4/2016,7_dwarfs_train,27.6,44.255639097744364
12/4/2017,7_dwarfs_train,12.0,64.54411764705883
12/4/2018,7_dwarfs_train,15.666666666666666,-41.8562874251497
12/4/2019,7_dwarfs_train,58.0,-88.18852459016394
12/4/2020,7_dwarfs_train,42.666666666666664,70.37383177570094
12/4/2021,7_dwarfs_train,69.66666666666667,74.68571428571428
12/5/2015,7_dwarfs_train,32.4,64.92957746478874
12/5/2016,7_dwarfs_train,59.75,-18.50467289719626
12/5/2017,7_dwarfs_train,29.5,18.865030674846626
12/5/2018,7_dwarfs_train,48.833333333333336,-69.98051948051948
12/5/2019,7_dwarfs_train,33.0,57.6865671641791
12/5/2020,7_dwarfs_train,42.6,66.04761904761905
12/5/2021,7_dwarfs_train,55.25,59.62595419847328
12/6/2015,7_dwarfs_train,40.55555555555556,41.916030534351144
12/6/2016,7_dwarfs_train,28.0,-98.45038167938931
12/6/2017,7_dwarfs_train,30.285714285714285,62.858024691358025
12/6/2018,7_dwarfs_train,31.444444444444443,-49.08496732026144
12/6/2019,7_dwarfs_train,23.2,55.75187969924812
12/6/2020,7_dwarfs_train,50.0,64.27350427350427
12/6/2021,7_dwarfs_train,30.5,71.81203007518798
12/7/2015,7_dwarfs_train,37.5,60.524193548387096
12/7/2016,7_dwarfs_train,28.857142857142858,73.1640625
12/7/2017,7_dwarfs_train,19.5,44.94267515923567
12/7/2018,7_dwarfs_train,48.5,-150.6042780748663
12/7/2019,7_dwarfs_train,25.0,94.10852713178295
12/7/2020,7_dwarfs_train,40.285714285714285,65.82608695652173
12/7/2021,7_dwarfs_train,35.0,59.81395348837209
12/8/2015,7_dwarfs_train,35.833333333333336,46.5
12/8/2016,7_dwarfs_train,26.666666666666668,5.336134453781512
12/8/2017,7_dwarfs_train,10.666666666666666,43.77777777777778
12/8/2018,7_dwarfs_train,,-120.12222222222222
12/8/2019,7_dwarfs_train,29.0,40.71875
12/8/2020,7_dwarfs_train,37.0,64.42857142857143
12/8/2021,7_dwarfs_train,26.25,64.7687074829932
12/9/2015,7_dwarfs_train,31.833333333333332,58.75
12/9/2016,7_dwarfs_train,15.375,53.4
12/9/2017,7_dwarfs_train,58.0,-223.03846153846155
12/9/2018,7_dwarfs_train,53.333333333333336,-127.78289473684211
12/9/2019,7_dwarfs_train,,69.10714285714286
12/9/2020,7_dwarfs_train,29.833333333333332,-298.1214953271028
12/9/2021,7_dwarfs_train,56.666666666666664,27.598425196850393
2/1/2015,7_dwarfs_train,32.25,71.81102362204724
2/1/2016,7_dwarfs_train,39.0,62.99107142857143
2/1/2017,7_dwarfs_train,28.25,59.523809523809526
2/1/2018,7_dwarfs_train,77.0,76.3859649122807
2/1/2019,7_dwarfs_train,60.25,-34.225806451612904
2/1/2020,7_dwarfs_train,30.0,95.24038461538461
2/1/2021,7_dwarfs_train,32.25,1.9456521739130435
2/10/2015,7_dwarfs_train,26.0,53.983333333333334
2/10/2016,7_dwarfs_train,35.5,71.75
2/10/2017,7_dwarfs_train,38.0,75.64655172413794
2/10/2018,7_dwarfs_train,25.0,48.026490066225165
2/10/2019,7_dwarfs_train,,18.0
2/10/2020,7_dwarfs_train,118.0,56.77235772357724
2/10/2021,7_dwarfs_train,51.0,-103.85555555555555
2/11/2015,7_dwarfs_train,44.333333333333336,61.83734939759036
2/11/2016,7_dwarfs_train,,80.5774647887324
2/11/2017,7_dwarfs_train,,81.74782608695652
2/11/2018,7_dwarfs_train,54.5,66.31060606060606
2/11/2019,7_dwarfs_train,49.5,-25.172131147540984
2/11/2020,7_dwarfs_train,54.0,87.5925925925926
2/11/2021,7_dwarfs_train,43.166666666666664,52.111111111111114
2/12/2015,7_dwarfs_train,56.0,63.012269938650306
2/12/2016,7_dwarfs_train,17.0,-15.552
2/12/2017,7_dwarfs_train,85.0,66.60377358490567
2/12/2018,7_dwarfs_train,7.0,61.96938775510204
2/12/2019,7_dwarfs_train,,-336.1328125
2/12/2020,7_dwarfs_train,,-14.863247863247864
2/12/2021,7_dwarfs_train,50.0,60.00869565217391
2/13/2015,7_dwarfs_train,49.5,68.43258426966293
2/13/2016,7_dwarfs_train,47.666666666666664,89.71428571428571
2/13/2017,7_dwarfs_train,,84.02061855670104
2/13/2018,7_dwarfs_train,58.0,81.2520325203252
2/13/2019,7_dwarfs_train,,-192.8695652173913
2/13/2020,7_dwarfs_train,,94.60396039603961
2/13/2021,7_dwarfs_train,49.2,44.042735042735046
2/14/2015,7_dwarfs_train,28.2,103.78947368421052
2/14/2016,7_dwarfs_train,76.5,88.78787878787878
2/14/2017,7_dwarfs_train,27.0,73.65979381443299
2/14/2018,7_dwarfs_train,,5.0227272727272725
2/14/2019,7_dwarfs_train,,-90.64935064935065
2/14/2020,7_dwarfs_train,34.0,-195.20863309352518
2/14/2021,7_dwarfs_train,43.333333333333336,79.33333333333333
2/15/2015,7_dwarfs_train,46.0,93.44221105527639
2/15/2016,7_dwarfs_train,41.0,-130.94656488549617
2/15/2017,7_dwarfs_train,38.0,71.05263157894737
2/15/2018,7_dwarfs_train,98.0,124.15094339622641
2/15/2019,7_dwarfs_train,49.0,8.115646258503402
2/15/2020,7_dwarfs_train,136.0,140.1769911504425
2/15/2021,7_dwarfs_train,57.333333333333336,-74.14285714285714
2/16/2015,7_dwarfs_train,47.0,91.44607843137256
2/16/2016,7_dwarfs_train,40.0,83.61111111111111
2/16/2017,7_dwarfs_train,99.0,85.89473684210526
2/16/2018,7_dwarfs_train,69.0,105.55483870967743
2/16/2019,7_dwarfs_train,70.0,26.22818791946309
2/16/2020,7_dwarfs_train,,138.77358490566039
2/16/2021,7_dwarfs_train,50.0,86.21739130434783
2/17/2015,7_dwarfs_train,46.0,65.65934065934066
2/17/2016,7_dwarfs_train,16.5,73.16666666666667
2/17/2017,7_dwarfs_train,39.0,-13.559055118110237
2/17/2018,7_dwarfs_train,52.5,1.0454545454545454
2/17/2019,7_dwarfs_train,20.0,32.660377358490564
2/17/2020,7_dwarfs_train,,119.91452991452991
2/17/2021,7_dwarfs_train,72.2,54.927083333333336
2/18/2015,7_dwarfs_train,42.0,79.79874213836477
2/18/2016,7_dwarfs_train,46.333333333333336,65.21428571428571
